Title,Serie,Folio,RFC,Fecha de subida,Status,Ruta,Nombre de factura,Acuse,Created,Linea ,Comentarios
"FORD MOTOR COMPANY","IEH","84951","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84951",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84719","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84719",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84740","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84740",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84826","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84826",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84952","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84952",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84746","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84746",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84834","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84834",,"8/28/2023 7:15 AM",,
"FORD MOTOR COMPANY","IEH","84759","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84759",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84832","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84832",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84933","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84933",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84932","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84932",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84948","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84948",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84934","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84934",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84814","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84814",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84791","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84791",,"8/28/2023 7:16 AM",,
"FORD MOTOR COMPANY","IEH","84900","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84900",,"8/28/2023 7:16 AM",,
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84860","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84860",,"8/28/2023 7:16 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84873","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84873",,"8/28/2023 7:16 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84863","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84863",,"8/28/2023 7:16 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84866","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84866",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84859","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84859",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84871","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84871",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84862","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84862",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84864","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84864",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84865","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84865",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84861","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84861",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84874","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84874",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84869","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84869",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84870","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84870",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84858","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84858",,"8/28/2023 7:17 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84875","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84875",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84857","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84857",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84872","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84872",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84867","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84867",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84876","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84876",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84868","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84868",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84877","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84877",,"8/28/2023 7:18 AM",,"Aceptado"
"MAZDA MOTOR MANUFACTURING DE MEXICO","IEH","84856","MMM110613MZ4","09/04/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84856",,"8/28/2023 7:18 AM",,"Aceptado"
"VOLKSWAGEN DE MEXICO","IEH","84710","VME640813HF6","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84710",,"8/28/2023 7:18 AM",,"Ack resp = 00"
"VOLKSWAGEN DE MEXICO","IEH","84709","VME640813HF6","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84709",,"8/28/2023 7:18 AM",,"Ack resp = 00"
"VOLKSWAGEN DE MEXICO","IEH","84708","VME640813HF6","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_84708",,"8/28/2023 7:19 AM",,"Ack resp = 00"
"STELLANTIS MEXICO","ME","987666","CME720930GM9","08/30/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_987666",,"8/29/2023 7:03 AM",,
"STELLANTIS MEXICO","ME","987617","CME720930GM9","08/30/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_ME_987617",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85052","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85052",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85051","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85051",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85076","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85076",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85077","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85077",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85057","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85057",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85024","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85024",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85075","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85075",,"8/29/2023 7:03 AM",,
"FORD MOTOR COMPANY","IEH","85033","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85033",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85020","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85020",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85015","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85015",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85017","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85017",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85001","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85001",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85098","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85098",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85027","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85027",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85003","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85003",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85072","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85072",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85036","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85036",,"8/29/2023 7:04 AM",,
"FORD MOTOR COMPANY","IEH","85023","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85023",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85078","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85078",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85037","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85037",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85048","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85048",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85064","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85064",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85041","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85041",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85069","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85069",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85021","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85021",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85008","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85008",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85022","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85022",,"8/29/2023 7:05 AM",,
"FORD MOTOR COMPANY","IEH","85071","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85071",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85004","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85004",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85031","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85031",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85039","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85039",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","PEH","4820","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_PEH_4820",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85035","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85035",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85079","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85079",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85014","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85014",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85053","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85053",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85013","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85013",,"8/29/2023 7:06 AM",,
"FORD MOTOR COMPANY","IEH","85044","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85044",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85026","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85026",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85073","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85073",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85040","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85040",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85065","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85065",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85038","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85038",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85042","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85042",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85068","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85068",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85018","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85018",,"8/29/2023 7:07 AM",,
"FORD MOTOR COMPANY","IEH","85011","FMO8304236C5","08/29/2023","Completo","/:f:/r/sites/PSMexicoOTC/Shared%20Documents/CLARIOS%20-%20RPA/Facturas%20nuevas?csf=1&web=1&e=YqjO3R","JCA100604EF4_IEH_85011",,"8/29/2023 7:07 AM",,
